avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctMarriedHouseholds,BirthRate,TARGET_deathRate
157,74,421.7,33881,31696,23.1,0,38.8,36.8,39.9,2.62,50.3,23.3,33.7,40.99102564,3.7,37.5,7.4,49.4,9.8,58.6,44.9,40.3,38.3,21.7,49.02337229,3.264508929,198.2
883,329,389.5,61501,285174,10.5,171.8249209,406.8,33.3,34.4,2.8,55,14.4,30.9,48.6,6.1,27,17.8,63.1,6.6,69.9,58.6,51,27.3,16.3,57.01953465,6.80980854,150.7
54,24,427.2,46838,10146,14,0,36,36.5,35.9,2.6,55.2,20.8,29.1,40.99102564,4.4,31.7,14.7,62.7,2.5,61.6,48.36990715,36,35.9,21.3,50.6080207,4.737575476,184.3
5047,1524,489,85336,948053,9,146.6162757,39.7,38.1,41.1,2.76,50.8,14.8,27.7,40.99102564,17.4,22.6,25.7,62.4,9,71.9,59.9,52.7,27.3,15.7,53.23821488,4.646681703,142
5129,1741,486.8,65809,895841,12.2,222.1376338,40.1,38.2,41.7,2.51,46.8,14,26.6,40.99102564,14.2,27.1,20.5,60.7,9.3,71.3,58.1,53.3,33.4,19.5,46.28481184,5.248472648,157.5
1190,389,480.9,73413,183603,7.7,92.59107967,46,44.8,47.1,2.46,53.8,11.7,33.4,40.99102564,13.7,29.3,19.5,63.8,7.1,75.8,48.36990715,54.2,30.7,15.5,53.68635766,3.812301967,151.2
1021,339,488.8,76365,164063,7.9,115.8091709,44.2,43.1,45.5,2.4,52.2,9.2,31,40.99102564,11.7,26.8,22.2,64.2,6,80.1,65.4,59.3,27.2,12.7,52.46457038,4.041212898,154.9
5021,1788,500.1,60387,859470,13,250.1541648,39.8,38.1,41.1,2.56,44.7,12.6,29.9,44,13.5,30.2,18.4,59.9,9.5,69.1,56.4,50.8,34.3,20.6,45.04306379,4.240824844,169
1573,534,490.4,65813,271863,11.1,367.8323273,40.7,38.7,42.5,2.45,48.7,8.7,37.2,40.99102564,10.8,31.2,17.7,59.5,8.3,74.1,48.36990715,49.9,33.7,17.5,48.23231138,4.578351666,162.6
754,239,471.5,78653,151420,7.5,6.604147405,38.1,36.5,39.6,2.49,46.8,5.1,21.1,40.99102564,8.3,27.4,21.4,63.1,6.8,81.8,68.9,63.2,24.6,11.8,53.2505921,2.555885972,152.3
569,229,431.4,57547,116573,10.3,0,40.4,39.2,41.6,2.53,46.9,9.1,29,40.99102564,7.3,34.3,13.9,61.5,9.3,68.9,55.1,50.9,36.2,21,48.29027012,3.936336507,172.2
125,53,494.6,39546,22583,18.1,929.9030244,38.9,37.8,40.4,2.95,49,25.3,33.1,40.99102564,1.2,42.1,6.1,45.2,8.3,64.8,48.36990715,43.8,39.4,22.7,57.33598975,4.179860671,212.4
176,74,488,34425,26777,23.9,0,42.2,41.5,43.3,2.47,52.3,24.7,39.1,40.99102564,3.6,37.1,9.3,48.3,11.2,56.1,40,33.9,42.7,24.4,50.18597731,5.630397237,200.3
940,347,527.2,54271,173533,14.1,11.52518541,37,35.1,38.4,2.71,48.8,15.5,25.9,51,7.6,33.5,14.1,56.5,8.4,69.2,49.6,42.1,38.7,20.5,50.31450694,6.068779501,190.7
2780,1022,485.9,64632,556779,12.3,474.1558141,37.5,36.1,38.8,2.63,45.2,14,31,40.99102564,12.4,28.6,20.6,60.8,7.4,73.4,59.9,55.4,30.5,17,46.45074851,4.724925622,177.2
1447,525,493.3,53316,215622,13.9,519.4275167,47,45.4,48.3,2.52,51.1,17.8,38.7,37.1,6.5,35.3,13.5,52.9,8,64.7,43.1,38.4,45.4,23.1,50.71997832,5.256787135,168.7
2881,1084,483.7,69992,672228,18.4,651.5646477,33.7,33.5,33.9,2.22,27.3,10.5,22.6,40.99102564,23,18,23.3,61.8,9.6,69.6,55.6,48.2,35.1,21.7,23.91565163,4.581891653,182.3
1031,426,447.8,44325,259964,21.6,115.4005939,30.8,29.9,31.8,2.46,37.7,5.5,13.7,40.99102564,14.7,21.5,21.5,54.6,7.9,71.3,48.36990715,47.3,25.2,13.2,38.96880138,3.204859373,182.4
131,56,475.3,47121,27420,19.6,0,36.6,35.5,38,3,47.9,17.9,51.7,40.99102564,7.6,43.8,7.5,48.2,8.9,64.3,52.1,46.1,32.6,19.4,56.27056673,5.915444937,206.1
1003,395,501.1,44800,181635,15.6,16.51664052,39.8,38.3,41,2.54,49,19.6,32.1,40.99102564,6.8,30.6,14.4,55.1,8.6,60.6,48.36990715,32.1,36.3,19.6,47.33223403,5.729334092,191.5
147,72,434.4,39980,26928,22.6,0,39.6,36.8,44.9,2.72,39.5,27.5,32.8,40.99102564,6.3,37,7.8,41,12.4,57.4,48.36990715,35.4,38.7,20.6,45.24515393,2.467138524,209.9
3721,1571,464.8,47973,568088,14.5,51.04842912,46.6,45.1,47.9,2.46,48.6,15.3,29.9,40.99102564,7.9,28.8,16.9,49.6,10.9,64.2,45.5,38,38.1,18.3,47.33045769,4.967904974,181.2
8954,3397,438.3,51485,1896425,14.5,216.723572,40,38.6,41.1,2.73,43.1,17.1,29.4,44.8,8.7,27.6,19.8,59.8,10,58.4,49.6,40.2,29.4,19.1,43.04294896,4.663810807,157.6
58,19,495.8,26504,8479,33.2,0,42.4,41.2,45.1,2.7,30.9,22.3,29.9,40.99102564,1.6,38.9,7.8,35.2,20.4,44.7,48.36990715,23.8,54.1,32.2,31.3027179,7.343412527,154.5
68,32,381.9,35256,14462,22.3,0,40.5,39.7,42.3,2.64,44.6,16.9,45.8,36.6,0.8,37.5,8.2,40.1,10,49,33.5,28.3,43.5,25.9,49.81187291,4.5,174.7
1366,561,412.7,43242,173115,11.9,17.32952084,57.3,56.2,58,2.26,55.8,23.5,37.8,34,4.7,34.9,13.1,38.8,10.8,61.1,32.6,25.2,51,20.1,53.69071476,4.954881717,149.8
1269,557,452.5,36383,141058,20.1,42.53569454,55.4,54.4,56.1,2.25,54.6,24.1,42.3,40.99102564,3.2,38.2,11.1,35.8,13.1,57.6,31.6,24.7,54.3,24.4,51.06536419,3.923080412,184.3
935,357,471.3,58539,203967,10.9,88.24956978,39,37.6,40,2.84,53.4,16,35.4,40.99102564,5,30.7,16.7,55.7,10.7,70.1,54.5,41.7,29.7,14.9,56.88094652,3.920755108,182.6
1869,756,346.3,58403,357305,14.3,50.37712878,48.5,46.7,50.2,2.59,54.4,19.2,38.9,36.1,5.7,26.7,19.8,53.94626661,7.8,58.6,38,28.5,40.8,19.3,54.17744518,5.163886194,123.2
376,170,453.7,38484,68348,21.7,73.15503014,40.4,38.2,42.8,2.66,45,24.3,42.9,40.99102564,1.5,36.1,9,46.1,14.8,53.8,39.4,33.2,43.2,25.5,45.64703897,4.905335628,203.3
176,73,392.9,36945,35458,29.7,0,40.1,38.4,41.8,2.78,44.2,40.4,37.9,40.99102564,1.6,40.9,6.8,43.2,9.4,39.1,48.36990715,20.1,47.9,30.9,48.09574657,8.085035152,160.4
103,48,436.6,32121,16203,27.1,0,46.9,44.3,49.5,2.41,45.8,39.8,33.7,40.99102564,3.4,41,6.1,36.6,7.2,43.8,29.5,24.6,50.4,28.7,47.2318625,5.828779599,195.9
4383,1638,504.4,46013,913010,18.2,359.2512678,36,34.6,37.6,2.58,43.2,17.1,32.4,40.99102564,8.9,28.6,18.7,57.9,10,63.5,50.9,41.7,32,19.3,41.79490974,5.094111629,189.2
1537,662,444.2,46139,311003,15.3,234.7244239,37.2,34.9,39.6,2.53,41.3,12.9,30.9,40.99102564,6.7,28.9,16.4,52.4,9.4,65.5,48.2,36.3,35,18.2,41.92591941,4.387164057,186.7
98,39,510.4,33315,15068,28.1,0,40.2,38.2,41.7,2.53,41.3,18.7,45.2,40.99102564,0.5,42.9,9.9,43.6,13.3,54.5,39.8,34.6,46.7,26.8,40.56014847,8.967468175,197.7
698,300,444.8,51556,105392,11.6,0,49.6,48.1,50.5,0.0271,54.2,21.4,38.6,40.99102564,2.9,34.7,15.1,43.7,9.3,61.9,41.9,36.5,42.2,17.9,57.66982409,4.063558218,174.6
66,34,412,36788,11761,25.3,0,42.1,39.1,48.7,2.24,49.8,37.6,20.3,40.99102564,1.4,35.4,10.1,43.9,9.4,52.8,34.1,28.7,43.3,20.9,50.50714615,4.934210526,216.2
224,101,403.4,35849,46036,25.6,0,40.2,38.8,41.2,2.53,39.6,24.7,34.3,40.99102564,3.7,34.6,10.4,45.1,11.2,53.7,39.2,34.6,40.5,24.8,39.47182268,4.18136909,184.7
85,48,383.8,40788,17199,19.8,0,42,36.5,45.8,2.54,47.3,39.5,34.9,23.7,2,38.8,7.7,44.8,10.4,50.2,37.2,33.3,40.2,22.5,52.06077259,6.283213504,209.2
68,28,354.9,38783,13670,21.1,0,45.3,42.5,48,3.04,44.3,38.6,23.6,40.99102564,0.2,44.5,5.8,33.3,12.9,47.1,27.7,24.1,47.5,24.1,51.65816327,1.600365798,135.3
89,39,434.7,38419,15871,23.1,0,43.3,41.3,46.2,2.52,44.8,29.4,34.7,40.99102564,3.7,34.7,11.5,41,10.2,58.7,42.2,34,37.2,18.9,50.17760329,4.887361588,189.1
56,32,336.8,31734,14295,31.7,0,40.5,36.1,45.6,2.35,39.3,36.9,44.4,18.7,0,37.4,7.2,33.1,15.8,49.7,35.3,29.4,47.8,28.4,44.32593857,7.14920071,188.4
119,47,422.3,35371,27502,29.9,0,34.8,33.2,36.4,3.33,43.9,34.8,45.9,40.99102564,0.9,41.1,7.4,45.3,11,36.5,48.36990715,21.8,48.7,34.9,52.29719086,6.773043626,161.9
138,60,370.1,38494,39119,25.3,0,33.8,32.3,34.8,3.18,45.5,30.6,29.9,40.99102564,1.2,32.2,6.3,51.2,11.9,38,31.3,26.7,37.4,27.2,48.00352578,7.09833795,163.7
1300,567,447.5,40094,178439,15.3,16.81246813,48.7,46.9,50,2.45,52.4,14.5,40.5,40.99102564,4.5,37.5,10.6,40.1,13.7,55.7,48.36990715,28.9,47.9,25.8,51.03190825,5.381697487,178.1
115,47,484,39930,17221,17.3,0,43,41.7,45.1,2.47,53.1,16.4,43.8,40.99102564,8.5,35.5,9.4,49.7,8.1,61.9,42.2,35.8,41.8,22,51.47954743,7.114728275,194.1
769,335,413.7,35787,99491,19.5,0,52.1,50.2,54,2.39,54,33,34,40.99102564,1.4,36.3,10.7,37.6,13.3,53.2,27.8,21.6,54.6,25.3,51.71176077,5.119076848,161.6
6000,2154,474.5,50758,1349050,16.8,386.938957,36.6,35.5,37.6,2.64,45.1,16,28.6,45.6,9.8,27.3,19.5,58.8,9,61.2,48.36990715,42.8,31.1,19.7,44.25647736,4.752577535,168.9
67,50,259.6,35651,19324,26.7,0,42.1,40,45.1,2.6,48.4,28,34.5,40.99102564,4.5,36.9,7.3,38.1,15.4,47.8,33.9,25.4,45,26.2,53.30990041,5.39241858,191.5
1056,472,430.4,47548,147919,14.7,27.04182695,50.7,48.7,52.2,2.44,51.7,22.4,36.2,36.1,5.3,30.3,16.4,44.2,12.2,59.5,35.6,27.6,45.1,20.6,49.97492434,5.396074172,167.3
74,35,367.9,40205,14081,18,0,45.3,42.6,48.8,2.17,46.3,29.2,24.8,40.99102564,1.8,31.5,11.9,40.9,9.4,64.3,46.2,40.9,40.6,19.9,47.51432268,5.135032332,173.5
34,19,380.1,38071,8663,25.6,0,36.4,34.5,40.2,2.81,43,37.1,40.7,40.99102564,2.1,36.7,7.8,37.6,14.6,51.7,39,30.8,36.6,22.6,54.47252306,7.845659164,208.1
2251,879,474.6,46895,325875,13.8,30.68661297,46.4,45.1,47.6,2.57,54.9,21.4,33.3,40.99102564,6.3,33.5,14.3,47.6,9.7,62.7,43.1,36.6,41.4,20.3,55.18108863,5.546022599,171.3
3895,1519,400.1,49147,701982,16,279.2094384,46.9,45.6,48.2,2.59,50.4,20.7,32.7,40.99102564,6,31.6,16.2,47.6,10.1,57.6,38.7,31.1,41.4,20.9,50.79532437,4.725806822,142.1
950,369,390.5,45463,286272,23.3,38.42499441,30,29.1,30.7,2.43,37.8,6.7,15.4,40.99102564,12.9,19,25.3,59.7,10.6,74,61.8,52.2,24.1,12.8,37.82864464,3.782242355,155.8
561,227,477.3,40124,104173,20.1,28.79824907,39,37.6,40.5,2.62,46.9,18,36.1,40.99102564,5,33.1,13.3,54,8.3,63.4,48.4,40,36.7,20.7,46.61581243,5.664585192,189.6
296,139,496.9,37433,39832,21.2,0,46.6,45.4,48,0.0253,48.5,22,36.1,40.99102564,2.9,40.9,7,44.1,11.1,46.7,30.8,25,47.8,26.3,47.36401134,6.101525381,232
32,17,391.5,38473,8331,24.7,0,37.6,36.7,39.4,2.77,41.8,27.1,30.9,40.99102564,5.6,43.5,6.8,39.6,10.2,53.4,41,36.1,35.2,20.3,47.55445952,8.315256688,220.4
70,41,293.5,33017,18408,27.7,0,41.5,39.5,44.2,2.52,43.3,33.2,28.6,40.99102564,0.4,39,6.9,40,11.8,51.6,32.8,26.2,45.2,24.6,46.93075295,11.91053624,166.9
2013,823,399.1,51673,363369,14.1,19.26416398,46.7,45.2,48.2,2.52,52,20.2,37.9,40.99102564,6.3,30.7,16.8,49.5,8.6,61.1,48.36990715,33.2,39.8,19.3,51.46038226,4.574507344,146.7
2696,1089,490.1,39860,343254,17.8,107.7918975,48.2,46.6,49.6,2.48,49.5,23.4,37.4,40.99102564,4.4,36.6,11.7,41.1,12,54.1,33.8,27.3,47.9,25.2,49.44098815,5.222619682,183.4
1068,446,409.8,55472,156283,12.1,102.3783777,50.7,49,52.4,2.39,51.1,18.6,32.9,40.99102564,8,26.1,19.8,47.3,9.7,64.9,43.8,34.2,40.6,17.8,50.7538094,5.354923743,146.5
11495,4052,408,42754,2693117,20.4,164.8647274,39,37.5,40.5,3.08,40.7,15.4,29.1,46.9,8.6,28.5,17.1,56,10,46.4,41.2,32.5,32,21.8,43.27147205,4.372227998,137.3
420,181,394.6,57411,77482,14,25.81244676,46.8,46.5,47.1,2.55,45.8,15,32.8,40.99102564,6.6,27.9,19.2,58.5,6,59.2,43.5,29.6,31.5,15.2,46.08439986,4.966521485,168.5
466,171,490.1,56728,78444,11.7,12.74794758,44.2,43.3,45.1,2.66,54.5,17.5,40.1,40.99102564,5.3,35.5,15.1,50.9,9.8,66.2,49.1,38.9,33.7,16,55.87154667,6.279473815,176.3
879,380,430.2,55952,198664,12.4,5.033624612,36.8,35,38.8,2.5,51.6,13.3,32.7,46.4,7.6,26.2,17.8,53.94626661,6.9,69.8,48.36990715,27.4,31.1,14,49.7916778,5.717229536,182.8
314,146,463.6,36923,52419,22,19.07705221,42.2,40.4,44.1,2.56,55.3,23.2,33,40.99102564,2.6,39.8,7.7,48.9,10.1,63.3,45.7,40.2,38.7,16.7,55.34237189,4.011185878,211.1
216,101,440.9,37065,39469,25.9,0,39.9,39.2,41.2,2.77,45.8,36.9,35.2,25.5,2.4,37,7,42,11.8,43.9,30,25.3,46.5,29.2,48.67392304,4.691483937,203.3
4568,1645,440.7,47069,1288126,18.2,271.7125499,34.4,33.4,35.3,2.75,42.8,11.9,25.1,40.99102564,10.6,26.1,20.8,61.6,9.1,60.3,51.6,44.5,26.9,17.6,43.90160228,4.907650931,161.7
1081,413,407.5,42945,323993,19.3,33.9513508,35.7,34.2,37.2,3.23,46.4,19.4,33.1,40.99102564,6.6,34.3,12.7,56.2,9.8,51.9,48.36990715,36.5,34,23.1,51.46743486,5.718663568,155.6
8287,3265,422.3,52225,1422789,14.9,151.1116546,44.1,42.3,45.8,2.54,46.9,17.7,28.9,40.99102564,8.8,25.5,21.1,54.3,9.5,60.5,45.8,36.5,35.5,19.5,45.4432712,5.134424767,144.3
3154,1281,470.7,45219,497909,14.7,62.26037288,44.4,43.3,45.5,2.53,51.1,16.3,37,40.99102564,5.4,33.7,14.2,47.8,9.4,61,45,37.9,39.4,21,50.5624792,4.73813501,176.4
5978,2528,430.8,45162,949827,15.2,184.2440781,47.1,45.6,48.5,2.27,44.2,16.2,32.4,40.99102564,8.2,29.5,18.8,53.94626661,8.4,61.3,46.5,38.5,37.1,20,40.13853119,4.507693163,165
3846,1386,490.2,42768,650092,18.1,66.14448417,40.3,39.1,41.6,2.77,48.3,21.9,35.1,40.99102564,4.5,36.2,12.8,49.2,10.6,55.7,42,35.9,40.2,24.1,50.30287152,5.501541209,168.1
505,226,488.3,32054,72023,28.5,97.19117504,44.1,43,45.6,2.57,44.9,22.8,43.8,40.99102564,0.6,38.8,7.7,41.3,12.6,45.1,30.2,24.2,47.8,28.5,43.61160279,4.330954196,211.6
1072,381,441.8,66560,226640,8.2,30.88598659,42.7,41.8,43.8,2.62,55.4,12.7,31.9,46,9.4,21.2,27.6,56.8,6.7,75.5,60,49.2,27.5,11.9,57.17801166,3.253269113,149.9
1630,692,414.6,42722,298563,17.3,110.529436,43.9,42.6,45,2.64,49.1,21.8,32.6,40.99102564,4.7,33.4,12.8,48,12.4,53.6,37.7,31.6,42.8,24.5,49.87210143,5.736951023,162.4
3400,1382,466.5,44852,660367,19.5,284.6901799,37.4,35.7,39.1,2.47,43.9,13.2,29,40.99102564,10.6,26.5,18.6,56,9.1,66.7,52.3,46.3,33.2,18.7,41.80064309,5.582491665,186.7
708,314,426.5,58587,167040,11.2,0,39.5,38,41.2,2.65,54.8,16.2,37.6,40.99102564,7.5,28,17.9,52.5,7.9,70.5,52.7,38.6,30.5,14.6,58.13925734,5.465692312,190.7
3000,1247,410.8,52109,405549,10.8,199.7292559,54,52.2,55.5,2.21,53.5,14.6,38.9,40.99102564,6.4,30.2,19.3,45.6,8.2,66.2,41.1,30.9,43.9,17.2,49.33984074,3.94772339,146.4
1940,729,427.8,56443,449144,11.8,22.26457439,39.1,37.1,40.5,2.85,46.6,11.2,24.9,53.6,10.2,24.1,23.6,59.4,9.4,67.8,57.1,47.7,26.3,15,50.37632996,4.236255854,160.8
1067,358,444.5,51907,118891,10.9,84.11065598,65.3,64.7,65.7,2.05,62.6,34.6,39.4,40.99102564,2.5,30.6,16.3,22.1,9,66.6,48.36990715,18.8,65.1,21.8,61.94550261,6.766413577,142.9
240,120,421.4,38177,43760,23.7,0,41.6,40.5,43.6,2.69,47.7,29,40.8,40.99102564,2,40.8,8.8,44.5,11.1,48.9,33,27,47.9,27.4,49.34500607,3.38904364,198.7
120,57,425.5,36374,22493,23.4,0,41.2,39.2,44.5,2.44,43.5,33.1,32.9,31.7,2.2,39.2,5.4,37.8,9,60.6,42.2,36.9,41.6,20.6,48.84944116,8.854568855,198.5
214,61,1206.9,40207,15234,24.3,0,40.3,42.3,36.9,2.58,36.4,27,45.1,40.99102564,0,37.4,5.5,53.94626661,11.7,59.6,49.2,41,35.8,22.5,50.01287664,3.739774055,362.8
3119,1430,422.4,40881,517887,17.7,96.54615775,46.3,44.5,47.9,2.46,46.4,15.7,29.5,40.99102564,6,33.8,14.1,47,9.1,59.7,41.9,34.5,40.1,20.2,46.00309721,4.314909294,178.3
143,63,456.7,51642,31535,15.1,0,40,39.5,40.3,2.57,46,27.3,32.8,40.99102564,0.1,39.4,11.6,50.6,9.3,67.5,52.8,46.7,31.7,17.7,49.25638387,2.534634761,209.3
570,189,499.8,68421,133378,7.7,0,35.7,35,36.4,2.88,55.1,14,34,45.1,6.8,29.3,18.6,65.6,4.5,76.5,63.1,55.8,23.7,11.6,58.40512737,5.36432284,169.8
266,120,472,44402,48689,16.5,20.53851999,38.6,37.5,39.4,2.67,49.9,24.1,37.8,31.8,6.4,39.6,12.5,55.6,6.1,60.1,45.4,39.7,36.5,20.7,49.10729277,5.886681383,206.1
222,106,438.1,38027,48447,20.6,0,34.8,33.3,36.2,2.81,46,12.7,29,40.99102564,6.4,31.1,14.9,50.4,7.9,50.9,37.6,33.2,37.1,22,47.64763538,5.833404093,207.3
91,47,445.2,29652,14997,26.8,0,41.8,40.8,42.6,2.52,46.5,17.3,40.1,40.99102564,7.2,40.1,9.4,45,8.9,40.9,28.1,24.2,45.3,26.4,43.83862255,6.960408685,225.5
17,10,456.9,41800,2216,18,0,44.6,42.9,46.9,2.28,60.9,28.6,44.4,40.99102564,3,36.3,15.3,60.8,2.2,59,42,29.9,38.4,20.5,52.40904621,2.195121951,258.7
1083,392,458.4,58205,274458,12.6,29.14835785,33.2,32.2,34.3,2.59,49.1,8.2,23.3,58.6,9.9,26.6,19,62.5,4.9,74.8,61.2,52.3,24.3,12.4,50.03827713,4.927709813,169.2
29,16,372,36566,5651,20.9,0,42.3,39.8,43.8,2.51,52.6,24,45.2,40.99102564,4.8,42.8,9.4,50.4,9.1,48.2,48.36990715,25.8,41.5,22.3,49.43181818,4.588744589,195.8
473,201,430.1,46071,124648,18.6,216.6099737,31.8,30.6,33.3,2.69,45.7,11.8,41,39.8,7.3,33.2,14.1,53.94626661,8.6,66.1,47.1,29.6,33.5,16.5,46.07076781,6.253896381,186.9
30,16,376.6,41469,5996,17.8,0,41.5,40.2,42.7,2.48,58.9,27.6,39.5,40.99102564,4.2,40.7,12,53.9,9.2,58.2,43.6,32.4,36.2,21,55.70193495,5.31996916,192.4
91,41,471.1,36953,14818,19.2,0,42.3,40.3,44,2.52,49,24.1,35.7,40.99102564,0.7,40.3,9.9,48.6,6.4,58,39.1,34.2,39.1,18.8,51.01513474,6.007301693,205.3
420,182,495.5,46614,70892,15.8,28.211928,40.6,39.2,41.8,2.67,54.5,21.6,42.5,40.99102564,3.9,40,10.5,53.4,5.7,60.5,47.4,34.8,35.3,21.3,54.45351855,5.479185579,210.2
124,61,436.7,45574,29744,15.9,0,30.7,29.9,31.4,2.63,50,8.2,22.2,40.99102564,9.3,35.1,18.3,61.9,3.7,67.4,56.5,47.9,25.4,13.4,50.28946353,5.712260808,205.2
241,112,408.4,36424,41459,18.8,0,45.8,44.9,46.7,2.47,55,22,43.5,40.99102564,3.2,37.2,11.6,47.7,9.2,52.4,33.9,28.7,44.9,23.5,52.93762454,4.550418639,182.4
31,14,451.5,50348,4995,12.4,0,41.5,38.3,43.4,2.57,59.1,35.8,31.3,40.99102564,2,42.3,17.6,54.9,2.7,63.8,48.36990715,39.9,32.8,19.1,59.69746083,2.164502165,202.1
24,12,415.5,52032,4231,12,0,44.3,43.2,45.6,2.38,59.3,25.4,31.8,40.99102564,8.3,37.4,15.8,55.8,5,69.5,51.8,43.8,34.5,18,54.9122807,5.277044855,186.6
322,138,449.4,49136,63569,14.5,251.6950086,36.2,34.9,37.3,2.52,55.7,18.7,36.9,40.99102564,15.2,35.6,14.5,58.5,5.6,65.4,48.7,39.9,34.5,18.7,53.62409659,7.18973747,184.6
173,81,496.9,40774,27755,19.2,0,39.5,37.8,40.9,2.57,53,22.8,43.9,31.2,2.1,43.5,10.1,49.8,4.4,61.9,40,36.4,34.8,17.9,51.41961827,6.713239053,227.9
244,114,416.7,51199,54648,12.1,18.29893134,38.5,37.2,39.7,2.7,56.4,21.5,38.9,40.99102564,3.8,37.7,12.7,57.4,4.3,64.5,49.6,42.9,32.2,17,57.50165909,4.518903132,193.7
30,13,445.9,49774,4523,12.3,0,44.2,44.3,44.1,2.26,60.7,19.3,41.5,40.99102564,1.3,36,17.9,58.7,3.6,74.8,54.8,40.3,33.1,13.7,53.55691057,5.275498242,174.4
35,14,442.7,34872,6070,25.2,0,41.3,39.6,46.2,2.3,45,28.1,31.8,38.8,1.3,37,10,46.2,4.4,61.4,39.7,34.7,38.6,16.4,48.9021043,9.857723577,174.7
15,8,419.5,33750,2788,24.8,0,41.1,39.9,41.8,2.35,57.6,19.6,47.7,40.99102564,0,26.6,15.5,50.9,8.7,56.8,38,24.7,45.3,23.8,52.55536627,4.99194847,223.9
22,8,466.5,49204,3754,10.6,0,39,38.6,40.6,2.57,57.2,26.9,37.4,40.99102564,3.4,38.6,13.2,61.7,1.6,66,51.8,47,30.1,17.7,57.54847645,4.274611399,159.7
74,34,452.5,35313,12845,24.5,0,40,38.5,42.1,2.6,54.6,29,40.9,40.99102564,0.2,38.7,8.7,45.3,8.7,46,28.4,23.2,45.5,25,51.62145625,5.772811918,200
92,43,508.2,34837,13735,23.4,0,40.2,36.8,44.9,2.7,45.5,23.6,40.9,40.99102564,1.8,38,8.2,53.94626661,7.1,50.7,48.36990715,32.4,41.4,23.3,51.41445891,4.598628479,226.9
124,58,448.8,41370,25574,17.2,0,34.1,33.2,36.4,2.48,51.9,14,34,40.99102564,4,27.2,12.8,52.6,7.6,62.1,44.2,27.8,35.4,18.3,47.83757339,6.363038474,209.2
42,21,470.4,32645,6276,23,0,42.4,40.7,44.1,2.5,52.4,19.4,55.6,40.99102564,1.9,44.8,8.5,50,6.5,48.6,48.36990715,29.1,43.9,26,48.88709025,6.331168831,231.3
57,30,415.2,35977,10980,20.1,0,40.6,40.3,41.2,2.58,49,12.2,34,40.99102564,2.7,35.5,10.2,46.9,6.7,46.8,26.7,20.3,44,26.6,46.75792507,5.684647303,215
269,124,460.6,41514,45366,18.2,0,38.8,37.4,40.7,2.46,49.3,25.1,35.5,36.8,2.6,34,13,55.3,7.8,58.6,42.5,37.5,38.7,21.4,46.08887662,6.042169307,203.1
81,31,465.5,59525,15584,10,0,38.6,36.1,40.3,2.64,60.6,18.3,38.7,40.99102564,9.2,36.1,13.6,62.7,3.6,70.5,53.9,46.7,29.2,15,58.66573768,5.947846469,174.7
62,29,491.5,36699,9144,19.1,0,43,40.7,44.6,2.31,54.1,20.4,51.8,40.99102564,1.4,34.7,13.2,54.7,5.5,57.1,37.6,29.8,42.3,22.7,47.72784971,3.922594142,226.1
54,28,374.7,35522,10483,20.7,0,39.3,38.5,40.5,2.5,54.8,18.2,30.5,49.3,2,34.4,8.4,47.2,7.8,54.2,48.36990715,34.3,38,20,53.76058041,7.799915218,191.7
219,132,362.3,36627,49605,24,0,39.7,38.3,40.9,2.67,52.6,22.5,42.7,40.99102564,1.4,39.8,8.5,46.6,9.4,49.4,36.7,31.7,39.5,23.7,52.40585774,5.913091309,214.4
162,82,393.5,46083,35042,14.9,0,40.7,40,41.6,2.58,56.8,20.5,44.3,40.99102564,1.1,39.5,9.1,54.3,7.1,60.2,45,38.4,37.1,20.1,56.3676215,5.677852349,198.3
204,76,438.5,55602,45996,13.8,21.74102096,38.5,37.4,39.9,2.83,55.1,14.6,30.2,40.99102564,7.4,34.4,17.7,57.5,6,64.8,48.36990715,43.9,31,17.4,60.01590352,4.945382324,160.2
55,25,456.5,52662,9870,12.5,0,39.1,39.2,39,2.98,54.4,20.2,46.4,32.3,1.1,42.5,10.2,54.6,4,61.2,45.9,39.5,37.3,20.1,59.27545284,4.884922499,200.2
196,66,516.3,58392,38066,10.2,0,38.3,37.1,39.1,2.74,60.9,14.9,41,40.99102564,2.8,34.7,16.6,59.7,3.9,71.2,48.36990715,49.8,28,13.6,61.37873754,5.778802962,175
183,83,454.6,34964,33048,20.9,0,39.1,37.9,40.3,2.53,51.9,27.3,35.9,40.99102564,2.4,41.6,9.2,48.3,8.3,43,31.3,27.7,44.7,29.1,48.78370003,4.988383217,202.4
145,69,456,33450,19990,22.4,0,47.4,46.3,48.5,2.38,56.2,22,42.4,40.99102564,3.7,38,9.2,41.9,10.8,50.6,30.9,24.7,49,24.9,52.94398662,5.188559858,202.4
51,20,478.7,54107,7771,11.8,0,41.6,39.9,43,2.49,62.2,28.4,32.4,40.99102564,8,41.2,12.7,58.8,5.4,69.1,51.4,40.8,34.6,16.3,59.75090134,5.897114178,182.3
